,PlotID,Time,Sensor,Temperature
1241,Trial6,2013-05-18 08:35:40,Thermo,32.32
1242,Trial6,2013-05-18 08:35:45,Thermo,32.18
1243,Trial6,2013-05-18 08:35:50,Thermo,30.6
1244,Trial6,2013-05-18 08:35:55,Thermo,28.8
1245,Trial6,2013-05-18 08:36:00,Thermo,30.41
1246,Trial6,2013-05-18 08:36:05,Thermo,28.71
1247,Trial6,2013-05-18 08:36:10,Thermo,28.66
1308,Trial7,2013-05-18 09:36:00,Thermo,26.47
1309,Trial7,2013-05-18 09:36:05,Thermo,27.3
1310,Trial7,2013-05-18 09:36:10,Thermo,29.85
1311,Trial7,2013-05-18 09:36:15,Thermo,30.36
1312,Trial7,2013-05-18 09:36:20,Thermo,44.74
1313,Trial7,2013-05-18 09:36:25,Thermo,69.69
1314,Trial7,2013-05-18 09:36:30,Thermo,95.62
1315,Trial7,2013-05-18 09:36:35,Thermo,74.98
1316,Trial7,2013-05-18 09:36:40,Thermo,71.15
1317,Trial7,2013-05-18 09:36:45,Thermo,101.42
1318,Trial7,2013-05-18 09:36:50,Thermo,69.36
1319,Trial7,2013-05-18 09:36:55,Thermo,118.93
1320,Trial7,2013-05-18 09:37:00,Thermo,220.67
1321,Trial7,2013-05-18 09:37:05,Thermo,132.8
1322,Trial7,2013-05-18 09:37:10,Thermo,88.55
1323,Trial7,2013-05-18 09:37:15,Thermo,59.09
1324,Trial7,2013-05-18 09:37:20,Thermo,304.04
1325,Trial7,2013-05-18 09:37:25,Thermo,139.56
1326,Trial7,2013-05-18 09:37:30,Thermo,105.71
1327,Trial7,2013-05-18 09:37:35,Thermo,56.68
1328,Trial7,2013-05-18 09:37:40,Thermo,48.47
1329,Trial7,2013-05-18 09:37:45,Thermo,70.89
1330,Trial7,2013-05-18 09:37:50,Thermo,50.01
1331,Trial7,2013-05-18 09:37:55,Thermo,40.86
1332,Trial7,2013-05-18 09:38:00,Thermo,41.3
1333,Trial7,2013-05-18 09:38:05,Thermo,34.27
1334,Trial7,2013-05-18 09:38:10,Thermo,33
1385,Trial8,2013-05-18 10:42:50,Thermo,270.44
1386,Trial8,2013-05-18 10:42:55,Thermo,214.77
1387,Trial8,2013-05-18 10:43:00,Thermo,243.51
1388,Trial8,2013-05-18 10:43:05,Thermo,211.75
1389,Trial8,2013-05-18 10:43:10,Thermo,163.94
1390,Trial8,2013-05-18 10:43:15,Thermo,143.71
1391,Trial8,2013-05-18 10:43:20,Thermo,156.52
1392,Trial8,2013-05-18 10:43:25,Thermo,85.42
1393,Trial8,2013-05-18 10:43:30,Thermo,75.29
1394,Trial8,2013-05-18 10:43:35,Thermo,72.27
1395,Trial8,2013-05-18 10:43:40,Thermo,57.11
1396,Trial8,2013-05-18 10:43:45,Thermo,45.75
1397,Trial8,2013-05-18 10:43:50,Thermo,41.82
1398,Trial8,2013-05-18 10:43:55,Thermo,46.58
1399,Trial8,2013-05-18 10:44:00,Thermo,38.52
1400,Trial8,2013-05-18 10:44:05,Thermo,34.72
1450,Trial9,2013-05-18 11:48:35,Thermo,177.49
1451,Trial9,2013-05-18 11:48:40,Thermo,271.97
1452,Trial9,2013-05-18 11:48:45,Thermo,137.34
1453,Trial9,2013-05-18 11:48:50,Thermo,343.75
1454,Trial9,2013-05-18 11:48:55,Thermo,313.81
1455,Trial9,2013-05-18 11:49:00,Thermo,183.12
1456,Trial9,2013-05-18 11:49:05,Thermo,128.67
1457,Trial9,2013-05-18 11:49:10,Thermo,89.48
1458,Trial9,2013-05-18 11:49:15,Thermo,64.24
1459,Trial9,2013-05-18 11:49:20,Thermo,87.83
1460,Trial9,2013-05-18 11:49:25,Thermo,78.55
1461,Trial9,2013-05-18 11:49:30,Thermo,75.83
1462,Trial9,2013-05-18 11:49:35,Thermo,63.58
1463,Trial9,2013-05-18 11:49:40,Thermo,58.28
1464,Trial9,2013-05-18 11:49:45,Thermo,62.86
1465,Trial9,2013-05-18 11:49:50,Thermo,50.66
1466,Trial9,2013-05-18 11:49:55,Thermo,45.48
1467,Trial9,2013-05-18 11:50:00,Thermo,42.91
1468,Trial9,2013-05-18 11:50:05,Thermo,47.67
1469,Trial9,2013-05-18 11:50:10,Thermo,46.84
1470,Trial9,2013-05-18 11:50:15,Thermo,45.72
1471,Trial9,2013-05-18 11:50:20,Thermo,46.25
1472,Trial9,2013-05-18 11:50:25,Thermo,46.14
1473,Trial9,2013-05-18 11:50:30,Thermo,44.71
1474,Trial9,2013-05-18 11:50:35,Thermo,45.8
1475,Trial9,2013-05-18 11:50:40,Thermo,38.88
